gene_id,symbol,HPctrl1,HPctrl2,HPctrl3,HPctrl4,HP1hr1,HP1hr2,HP1hr3,HP1hr4,HP4hr1,HP4hr2,HP4hr3,HP4hr4
ENSMUSG00000054499,Dedd2,1081.224587,1013.944836,804.5883213,786.4248111,678.9367858,439.5684519,519.8961088,692.2714548,748.5120337,569.0875814,553.8594042,873.8400295
ENSMUSG00000054493,ENSMUSG00000054493,1.852998435,13.0351035,7.026972238,2.941738695,25.50918559,NA,28.13290632,5.022525669,5.551387147,13.98513905,NA,6.689684437
ENSMUSG00000054484,Tmem62,831.9962973,850.0749637,1086.838373,984.5018832,988.971503,1201.025613,980.1504563,888.9870435,1025.15616,1174.75168,1015.587457,970.8404539
ENSMUSG00000054477,Kcnn2,453.9846166,395.708499,356.0332601,372.6202347,449.3541155,545.7109652,534.5252201,472.1174129,874.3434757,1127.417363,1023.08652,944.9179267
ENSMUSG00000054474,Thnsl2,526.2515555,511.1622728,384.141149,505.9790555,506.2592218,393.4195331,353.3493034,435.285558,475.5688323,338.870677,458.5141683,514.2694911
ENSMUSG00000054469,Lclat1,2161.522674,2205.725727,2850.608405,2366.13849,2446.919572,2962.760589,2839.172906,2224.978872,2673.918143,3148.807846,2227.22186,2234.354602
ENSMUSG00000054459,Vsnl1,59.29594992,44.69178341,63.24275015,54.91245564,39.24490091,46.14891883,36.01012009,41.85438058,53.66340909,45.18275693,51.42214972,50.17263327
ENSMUSG00000054457,9430021M05Rik,20.38298278,9.310788211,2.342324079,5.88347739,2.943367569,6.922337825,6.751897517,12.55631417,12.95323668,4.303119708,2.142589571,5.017263327
ENSMUSG00000054455,Vapb,5820.268084,5848.106075,6020.944046,5996.24404,6198.732099,5716.697321,5846.017934,5833.663565,5689.246595,5417.627712,5531.094979,6065.871363
ENSMUSG00000054453,Sytl5,29.64797496,39.10531049,23.42324079,54.91245564,38.26377839,55.3787026,49.51391513,57.7590452,111.9529741,115.1084522,158.5516283,57.69852827
ENSMUSG00000054452,Tle5,7619.529565,7483.080485,6156.798843,7591.646992,6070.205049,4325.307418,4941.263667,7387.298172,5691.097057,4113.782441,6044.245181,7671.395628
ENSMUSG00000054434,Tmem120b,165.8433599,143.3861385,169.8184958,159.8344691,99.09337481,93.45156064,128.2860528,139.7936311,173.9434639,114.0326723,197.1182406,174.7680059
ENSMUSG00000054428,Atp5if1,613.342482,599.6147608,404.0509037,606.9787507,417.9581947,306.8903102,276.8277982,530.7135457,418.2044984,304.4457193,357.8124584,777.6758157
ENSMUSG00000054426,A930005H10Rik,117.6654006,94.03896093,106.5757456,78.4463652,102.0367424,108.4499593,101.2784628,60.27030803,73.09326411,147.38185,64.27768714,122.086741
ENSMUSG00000054423,Cadps,2493.209394,2173.137968,2240.432982,2344.56574,2444.957327,2660.485171,2339.53249,2456.015052,2483.320517,2692.677157,2224.007975,2292.05313
ENSMUSG00000054418,ENSMUSG00000054418,NA,NA,NA,3.92231826,1.962245046,NA,2.250632506,NA,NA,2.151559854,NA,NA
ENSMUSG00000054414,Slc30a7,2083.69674,1978.542495,2452.413311,2296.517341,2405.712426,2867.001583,2598.355228,2169.731089,2462.0402,3073.503251,2390.058667,2164.949126
ENSMUSG00000054412,ENSMUSG00000054412,3.70599687,NA,7.026972238,NA,1.962245046,NA,3.375948759,7.533788504,NA,2.151559854,4.285179143,NA
ENSMUSG00000054409,Tmem74,86.16442723,66.1065963,120.6296901,99.03853606,138.3382757,136.1393106,135.0379503,97.10216294,139.7099099,175.3521281,103.9155942,75.25894991
ENSMUSG00000054408,Spcs3,2858.250086,2997.142725,3638.800457,3795.823496,4573.993202,8107.211316,6132.973578,3769.405515,4240.334549,7638.037481,5011.517008,4468.709204
ENSMUSG00000054405,Dnajc8,4229.468928,4009.225404,4485.550612,4577.345409,4460.182989,4299.925512,4399.986549,4077.453756,4572.492547,4420.37972,4398.73639,4639.296157
ENSMUSG00000054404,Slfn5,69.48744131,43.76070459,28.10788895,47.06781912,74.56531174,83.0680539,90.02530023,71.9895346,73.09326411,45.18275693,26.78236964,59.37094937
ENSMUSG00000054400,Cklf,595.7389968,687.13617,733.1474369,549.1245564,535.6928975,679.5428298,607.6707766,541.5956847,655.0636834,746.5912693,718.8388012,550.2265449
ENSMUSG00000054387,Mdm4,5564.5543,4431.935189,5263.202207,4121.375912,5302.967236,7015.789386,5913.536909,5356.523626,5508.826513,7429.336176,5676.79107,4314.010251
ENSMUSG00000054385,Ceacam2,9.264992175,0.931078821,2.342324079,NA,NA,6.922337825,4.501265012,3.348350446,5.551387147,2.151559854,7.4990635,0.836210555
ENSMUSG00000054383,Pnma1,209.3888232,176.904976,145.2240929,144.1451961,103.0178649,102.6813444,103.5290953,92.91672488,81.42034483,65.62257554,78.20451936,111.2160038
ENSMUSG00000054381,Zfp747,177.8878498,223.4589171,183.8724402,210.8246065,165.8097064,174.2121686,146.2911129,171.6029604,166.5416144,167.8216686,229.2570841,249.1907453
ENSMUSG00000054364,Rhob,10689.02147,10558.43383,8957.04728,10959.9378,14015.33524,11785.28015,12503.38889,18158.94156,10439.38353,8715.968968,10827.5764,14365.26112
ENSMUSG00000054360,Bsx,1.852998435,NA,NA,NA,NA,NA,NA,1.674175223,1.850462382,NA,NA,3.344842218
ENSMUSG00000054342,Kcnn4,71.34043975,67.96875394,50.35996771,70.60172868,52.98061623,26.53562833,37.13543635,46.03981864,56.43910266,45.18275693,33.21013836,76.09516047
ENSMUSG00000054321,Taf4b,264.9787762,238.3561782,358.3755842,245.1448912,312.9780848,449.9519586,389.3594235,281.2614375,269.2422766,416.3268317,261.3959277,326.1221163
ENSMUSG00000054320,Lrrc36,363.1876933,350.0856367,336.1235054,276.5234373,233.5071604,219.2073645,217.1860368,217.642779,239.6348785,206.549746,185.3339979,167.2421109
ENSMUSG00000054312,Mrps21,909.8222316,909.6640082,810.4441315,947.2398598,823.1617967,642.6236948,839.4859247,845.4584877,753.1381897,729.3787905,942.7394115,1290.272886
ENSMUSG00000054309,Cpsf3,3641.141925,3817.423167,4090.869005,3811.512769,4061.847245,3810.746973,3971.241057,3638.819848,3860.989761,4182.632356,3563.126457,3741.206021
ENSMUSG00000054304,ENSMUSG00000054304,30.57447418,14.89726114,19.90975468,18.63101173,20.60357298,28.84307427,22.50632506,13.39340179,30.53262931,20.43981861,19.28330614,15.88800054
ENSMUSG00000054302,Eapp,2044.783773,1975.749258,2069.443324,1988.615358,2059.376175,2270.526807,2081.835068,2041.656685,1997.574142,2292.487024,1984.037943,2047.043438
ENSMUSG00000054293,P2ry10b,9.264992175,7.448630569,4.684648159,11.76695478,17.66020541,32.30424318,15.75442754,10.04505134,1.850462382,30.12183795,4.285179143,13.37936887
ENSMUSG00000054280,Prr14l,2006.797305,1772.774075,2145.568857,1881.732185,1959.301678,2150.539618,2266.386933,1973.0155,2335.283527,2145.105174,2140.446982,1861.404694
ENSMUSG00000054277,Arfgap3,1390.675325,1396.618232,1316.386133,1499.306155,1211.686316,1018.737383,1061.173226,1351.896493,1331.407684,1012.308911,1278.054679,1374.730152
ENSMUSG00000054263,Lifr,965.4121846,607.0633914,760.0841638,712.8813437,745.6531174,853.7549984,721.3277181,674.6926149,959.4647453,1116.659564,920.242221,774.3309735
ENSMUSG00000054258,ENSMUSG00000054258,5.558995305,1.862157642,7.026972238,1.96115913,2.943367569,4.614891883,1.125316253,NA,1.850462382,2.151559854,NA,0.836210555
ENSMUSG00000054256,Msi1,7595.440585,7645.0882,6140.402574,7377.880647,4913.461595,3663.070432,4126.534699,6263.08951,5539.359142,4161.116757,5384.327593,6471.433482
ENSMUSG00000054252,Fgfr3,7266.533363,8047.314251,7625.436041,7912.29651,7691.019457,6790.813406,7001.717726,8127.283621,9017.30319,7976.908158,9428.465409,8927.383881
ENSMUSG00000054247,ENSMUSG00000054247,11.11799061,14.89726114,9.369296318,6.864056955,19.62245046,20.76701348,23.63164131,8.370876116,14.80369906,26.89449817,26.78236964,17.56042165
ENSMUSG00000054237,Fra10ac1,530.8840516,485.0920658,518.8247836,611.8816485,644.5974975,684.1577217,570.5353402,541.5956847,641.1852155,789.6224664,627.7787444,639.7010742
ENSMUSG00000054226,Tprkb,4540.772665,4409.589297,5013.744692,4651.869456,5149.912123,5897.831827,5449.906613,4474.233284,5635.583186,6835.505656,5620.012446,5837.585881
ENSMUSG00000054206,Gzmm,32.42747261,32.58775874,38.64834731,32.35912564,37.28265587,29.99679724,29.25822258,33.48350446,36.08401646,48.41009671,41.78049664,37.62947496
ENSMUSG00000054203,Ifi205,12.97098904,24.20804935,37.47718527,39.2231826,27.47143064,43.84147289,33.75948759,18.41592745,38.85971003,40.87963722,21.42589571,28.43115886
ENSMUSG00000054199,Gon4l,1979.002329,1827.707726,1632.599883,1647.373669,1449.117966,1228.714964,1456.159231,1802.249628,1731.107559,1193.039939,1792.276177,1460.859839
ENSMUSG00000054196,Cthrc1,458.6171127,670.3767512,693.3279275,719.7454007,766.2566904,950.667728,910.3808486,666.3217388,548.6620964,747.6670492,675.9870098,663.1149698
ENSMUSG00000054191,Klf1,19.45648357,18.62157642,16.39626856,5.88347739,6.86785766,11.53722971,11.25316253,19.25301507,5.551387147,8.606239416,12.85553743,20.06905331
ENSMUSG00000054181,ENSMUSG00000054181,57.44295148,45.62286223,50.35996771,26.47564825,41.20714596,46.14891883,42.76201761,40.18020536,24.05601097,36.57651752,35.35272793,20.90526386
ENSMUSG00000054162,Spock3,127.856892,152.6969267,165.1338476,192.1935947,209.9602199,299.9679724,247.5695756,180.8109241,164.691152,210.8528657,156.4090387,202.3629542
ENSMUSG00000054161,Fam83e,7.41199374,NA,NA,3.92231826,5.886735137,2.307445942,NA,7.533788504,64.76618339,2.151559854,2.142589571,NA
ENSMUSG00000054160,Nkx2-4,4.632496087,1.862157642,NA,0.980579565,NA,3.461168913,NA,NA,NA,NA,3.213884357,3.344842218
ENSMUSG00000054150,Syne3,286.2882582,243.9426511,269.3672691,311.8243017,139.3193982,152.2914322,204.807558,214.2944286,224.8311795,146.3060701,232.4709685,249.1907453
ENSMUSG00000054146,Krt15,8.338492957,9.310788211,9.369296318,6.864056955,9.811225229,2.307445942,4.501265012,1.674175223,5.551387147,8.606239416,4.285179143,5.017263327
ENSMUSG00000054135,ENSMUSG00000054135,18.52998435,40.03638931,23.42324079,26.47564825,3.924490091,4.614891883,12.37847878,13.39340179,32.38309169,21.51559854,32.13884357,26.75873775
ENSMUSG00000054134,Umodl1,3.70599687,12.10402467,4.684648159,3.92231826,NA,4.614891883,6.751897517,8.370876116,NA,4.303119708,8.570358286,3.344842218
ENSMUSG00000054115,Skp2,1294.319407,1559.557025,1742.689115,1601.28643,1551.154709,1860.955152,1704.854123,1445.650305,1837.509146,2162.317653,1823.343725,1757.714586
ENSMUSG00000054099,Slc25a40,963.5591862,1005.565127,1037.649567,1106.093749,1108.668451,1901.335456,1492.169351,1218.799562,1324.005835,2004.178004,1384.112863,1161.49646
ENSMUSG00000054091,1810037I17Rik,3088.021892,2881.688951,2752.230793,3058.427663,2619.597136,2595.876684,2377.793242,2821.822339,2481.470055,2575.417145,2518.614041,3821.482234
ENSMUSG00000054083,Capn12,2.779497652,1.862157642,NA,7.84463652,1.962245046,4.614891883,NA,NA,NA,NA,2.142589571,6.689684437
ENSMUSG00000054079,Utp18,1438.853285,1319.33869,1465.123712,1399.287039,1265.648054,1408.695747,1394.266837,1310.042112,1423.930803,1635.185489,1327.33424,1475.075418
ENSMUSG00000054074,Skida1,1641.756613,1562.350262,1697.013796,1778.771331,1408.891943,1477.919126,1331.249127,1289.952009,1543.285627,1554.501994,1465.531267,1485.946155
ENSMUSG00000054072,Iigp1,393.7621674,234.6318629,323.240723,266.7176417,436.5995227,899.9039173,757.3378382,529.0393705,489.4473002,1145.705622,162.8368074,358.7343279
ENSMUSG00000054065,Pkp3,1.852998435,NA,2.342324079,NA,NA,NA,NA,NA,14.80369906,NA,2.142589571,NA
ENSMUSG00000054061,ENSMUSG00000054061,12.97098904,6.517551748,11.7116204,5.88347739,19.62245046,6.922337825,6.751897517,12.55631417,12.95323668,8.606239416,12.85553743,5.853473882
ENSMUSG00000054057,A930004D18Rik,911.67523,981.3570775,909.9929049,910.9584159,758.4077102,671.466769,695.4454443,786.8623549,743.8858777,634.7101569,810.9701528,883.8745562
ENSMUSG00000054051,Ercc6,1674.184086,1513.003084,1536.564596,1505.189632,1611.984305,1513.684538,1603.57566,1648.225507,1624.705972,1847.114135,1799.77524,1403.997521
ENSMUSG00000054034,Tceal5,588.3270031,546.543268,442.699251,623.6486033,573.9566759,389.9583641,360.1012009,630.3269715,423.7558856,295.8394799,528.1483294,645.5545481
ENSMUSG00000054027,Nt5dc3,1009.884147,852.8682001,926.3891734,857.0265398,975.2357877,1234.483579,1151.198527,1109.141085,976.1189067,1005.854232,921.3135157,906.4522411
ENSMUSG00000054021,Sirt5,339.0987136,383.6044743,318.5560748,376.5425529,326.7138001,243.4355469,289.206277,363.2960234,325.6813793,280.7785609,309.6041931,294.3461152
ENSMUSG00000054013,Tmem179,42.618964,57.72688691,67.92739831,61.77651259,33.35816578,23.07445942,36.01012009,51.89943192,55.51387147,57.01633613,73.91934022,60.20715993
ENSMUSG00000054008,Ndst1,24328.94295,25784.36579,25646.10635,27205.19945,23320.30125,21130.43621,22321.77319,24339.99648,25256.03583,21836.18096,26568.11069,23449.01637
ENSMUSG00000054003,Tdrd9,1.852998435,NA,NA,NA,NA,4.614891883,4.501265012,1.674175223,1.850462382,4.303119708,10.71294786,1.672421109
ENSMUSG00000054000,Tusc1,309.4507386,295.1519863,231.8900839,314.7660404,177.5831766,156.906324,144.0404804,245.2666702,212.803174,174.2763482,276.3940547,372.9499073
ENSMUSG00000053985,Zfp14,385.4236745,368.7072132,393.5104454,340.261109,310.0347172,314.966371,288.0809607,220.1540418,312.7281426,406.6448124,298.8912452,306.8892735
ENSMUSG00000053965,Pde5a,688.3889186,566.0959232,640.6256357,788.3859702,1100.819471,1393.697349,1345.878238,1025.432324,856.7640831,1181.20636,1171.996496,886.3831878
ENSMUSG00000053964,Lgals4,256.6402832,240.2183358,224.8631116,167.6791056,169.7341965,134.9855876,181.1759167,177.4625737,628.2319788,176.427908,186.4052927,188.9835853
ENSMUSG00000053963,Stum,92.64992175,39.10531049,48.01764363,45.10665999,52.98061623,41.53402695,38.2607526,82.03458593,42.5606348,47.33431679,23.56848529,55.1898966
ENSMUSG00000053957,ENSMUSG00000053957,58.3694507,41.89854695,52.70229179,50.00955781,43.16939101,40.38030398,31.50885508,38.50603013,23.13077978,32.27339781,33.21013836,26.75873775
ENSMUSG00000053950,Adnp2,1698.273066,1728.082292,1667.734745,1674.829897,2039.753725,1791.731774,1890.531305,1890.980915,1902.275329,1615.82145,1688.360582,1605.524265
ENSMUSG00000053931,Cnn3,79434.33691,90332.33615,98991.30025,94400.39472,106204.5509,117121.3411,109703.7055,92265.47072,97363.00348,109048.5839,107657.6269,90406.90411
ENSMUSG00000053930,Shisa6,3123.228862,2797.891857,3200.785855,3234.931985,2559.748662,2594.722961,2358.662866,2556.465566,3024.580764,2860.498826,3178.531629,2576.364719
ENSMUSG00000053929,Zftraf1,962.632687,910.5950871,851.4348029,914.8807341,718.1816867,594.16733,651.5581104,904.0546205,695.7738558,608.8914387,745.6211709,970.8404539
ENSMUSG00000053925,ENSMUSG00000053925,100.9884147,79.1416998,56.21577791,32.35912564,70.64082165,65.76220934,56.26581265,55.24778236,82.34557602,90.36551386,52.4934445,81.11242379
ENSMUSG00000053916,Nanp,4.632496087,8.37970939,5.855810199,11.76695478,7.848980183,4.614891883,5.626581265,12.55631417,3.700924765,5.378899635,9.641653072,8.362105546
ENSMUSG00000053914,Kdm4d,68.56094209,70.76199041,110.0892317,33.33970521,49.05612614,35.7654121,45.01265012,68.64118415,51.81294671,55.9405562,59.992508,39.30189606
ENSMUSG00000053907,Mat2a,12739.36424,12435.48873,15132.58472,13273.12499,17685.7146,25118.85652,20508.88871,15023.21136,19460.38764,31746.26564,19674.32874,19757.14677
ENSMUSG00000053898,Ech1,4081.229053,4296.928759,3978.437449,4105.686639,3594.832924,3004.294616,3545.871513,3928.452161,3894.298084,2833.604328,3852.37605,4054.784979
ENSMUSG00000053897,Slc39a8,77.82593427,72.62414805,89.00831502,78.4463652,127.545928,108.4499593,130.5366853,112.16974,114.7286677,146.3060701,142.4822065,86.96589767
ENSMUSG00000053896,4933409G03Rik,0.926499217,NA,7.026972238,0.980579565,NA,NA,2.250632506,0.837087612,0.925231191,1.075779927,NA,2.508631664
ENSMUSG00000053889,ENSMUSG00000053889,5.558995305,14.89726114,5.855810199,12.74753434,11.77347027,13.84467565,12.37847878,9.207963727,11.10277429,2.151559854,3.213884357,3.344842218
ENSMUSG00000053886,Sh2d4a,39.83946635,41.89854695,58.55810199,97.07737693,69.65969912,40.38030398,63.01771016,31.80932924,51.81294671,36.57651752,96.41653072,37.62947496
ENSMUSG00000053877,Srcap,195.4913349,157.3523208,129.9989864,138.2617187,151.0928685,126.9095268,79.89745396,155.6982958,136.9342163,101.1233131,151.0525648,143.8282154
ENSMUSG00000053870,Fpgt,1048.797114,857.5235943,1097.378831,1073.734624,1143.988862,1776.733375,1501.171881,905.7287957,1105.651274,1942.858548,1109.861398,1198.289725
ENSMUSG00000053863,Mepe,NA,0.931078821,NA,NA,1.962245046,NA,NA,NA,7.40184953,2.151559854,NA,NA
ENSMUSG00000053861,ENSMUSG00000053861,9.264992175,13.0351035,1.17116204,1.96115913,1.962245046,4.614891883,NA,1.674175223,9.252311912,11.8335792,7.4990635,10.87073721
ENSMUSG00000053846,Lipg,151.0193725,160.1455572,179.1877921,194.1547539,170.715319,132.6781416,192.4290792,156.5353834,489.4473002,327.0370978,589.2121322,399.7086451
ENSMUSG00000053841,Txlna,5326.444001,5035.274265,4676.450025,4993.111145,4487.65442,3852.281,4133.286597,5259.421464,4271.79241,3467.238705,4814.398767,4409.338254
ENSMUSG00000053838,Nudcd3,3554.977498,3575.342673,3502.945661,3581.076571,3605.625272,3135.819035,3531.242402,3538.369334,3662.990286,3335.993554,3347.796205,3459.403064
ENSMUSG00000053835,H2-T24,182.5203458,144.3172173,209.6380051,158.8538895,198.1867496,215.7461956,236.3164131,179.1367489,195.2237813,299.0668197,177.8349344,153.0265315
ENSMUSG00000053830,ENSMUSG00000053830,3.70599687,3.724315284,2.342324079,3.92231826,5.886735137,NA,4.501265012,1.674175223,1.850462382,NA,2.142589571,0.836210555
ENSMUSG00000053825,Ppfia2,127.856892,82.86601508,163.9626856,92.17447911,123.6214379,66.91593231,78.7721377,97.10216294,118.4295925,109.7295525,97.4878255,95.32800322
ENSMUSG00000053821,ENSMUSG00000053821,53.73695461,58.65796573,74.95437054,47.06781912,27.47143064,50.76381072,39.38606885,33.48350446,35.15878527,60.24367591,47.13697057,78.60379213
ENSMUSG00000053819,Camk2d,6257.575715,6303.403619,7176.88098,6916.027672,7961.809273,10808.07679,9083.552794,7042.418076,9639.983781,12572.64001,10074.45617,8967.521987
ENSMUSG00000053801,Grwd1,643.9169562,634.995756,580.8963717,801.1335046,574.9377984,406.1104857,477.1340912,627.8157087,607.8768926,393.7354533,534.5760981,696.563392
ENSMUSG00000053799,Exoc6,598.5184945,573.5445538,625.4005292,553.0468746,543.5418777,748.7662081,678.5657005,510.6234431,730.9326411,895.0488992,711.3397377,692.3823392
ENSMUSG00000053783,Liat1,756.0233615,478.5745141,497.7438669,326.5329951,321.8081875,205.3626888,272.3265332,316.4191172,334.00846,261.4145223,194.975651,425.6311723
ENSMUSG00000053774,Ubxn7,3340.956178,2931.967208,3378.802485,3069.214038,3670.379358,4571.050411,3673.03225,3203.53429,3951.662418,5634.935257,3780.599299,3653.403913
ENSMUSG00000053773,Rdh8,2.779497652,NA,NA,0.980579565,4.905612614,NA,7.87721377,0.837087612,0.925231191,2.151559854,1.071294786,1.672421109
ENSMUSG00000053769,Lysmd1,210.3153224,250.4602029,228.3765978,194.1547539,175.6209316,110.7574052,156.4189592,189.1818002,187.8219318,176.427908,192.8330614,255.0442191
ENSMUSG00000053768,Chchd3,2736.878688,2911.483474,3029.796197,2903.496092,2930.612976,2786.240975,2750.272922,2922.272852,3015.328452,2929.348741,2971.771736,3218.574425
ENSMUSG00000053765,Oas1f,NA,0.931078821,NA,3.92231826,NA,NA,NA,1.674175223,1.850462382,2.151559854,4.285179143,2.508631664
ENSMUSG00000053754,Chd8,4988.271787,4301.584154,4308.705144,4486.15151,4247.279401,4054.18252,4416.866293,4600.633513,4698.323989,3999.749768,4819.755241,3463.584117
ENSMUSG00000053749,Gm9920,1.852998435,NA,NA,3.92231826,NA,NA,1.125316253,NA,NA,2.151559854,NA,0.836210555
